"video_id","title","description","published_at","thumbnails","tags","language","category_id","view_count","like_count","comment_count","duration","definition"
"IAvFC0BeaoU","Ammini Kozhukattai Recipe in Tamil | Kara Ammini Kozhukattai Recipe","In this video we will see how to make Ammani Kozhukattai recipe in Tamil. Ammani Kozhukattai is a traditional South Indian snack that’s soft, flavorful, and incredibly satisfying. These bite-sized dumplings are made with rice flour and lightly spiced, then tossed in a tempering of mustard seeds, curry leaves, and grated coconut to bring out their delicate taste. Often prepared during Ganesh Chaturthi or as an evening tiffin, this dish is a beloved part of Tamil cuisine. This Ammani Kozhukattai is the perfect blend of texture and flavor — soft on the inside and slightly crispy outside when sautéed. It’s healthy, light, and ideal for both kids and adults. Whether you’re looking for a festive offering or a wholesome snack, this recipe will not disappoint. It’s a great way to use leftover kozhukattai dough and transform it into a new, delicious dish. #ammankozhukattai #kozhukattairecipeintamil  Friends, please do try this Ammani Kozhukattai recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: 1 cup Idiyappam/Kozhuttai flour 1 tsp Oil 1/2 tsp Salt or as required boiling Water For making Podi: 2 tbsp Channa dal 1 tbsp Urad dal 2-4 dried Red Chillies 1/4 cup Coconut + extra if required Salt as required For Tempering: 2 tbsp Oil 1/2 tsp Mustard seeds 1/2 tsp Black gram 2 red Chillies Curry leaves 1/2 Onion","2025-05-21T05:30:09Z","https://i.ytimg.com/vi/IAvFC0BeaoU/sddefault.jpg","ammani kozhukattai recipe in tamil, kozhukattai recipe in tamil, vinayagar chaturthi recipes, tamil snack recipes, south indian snack in tamil, ammani kozhukattai, upma kozhukattai recipe, rice flour snack recipe, arisi maavu snacks, arisi maavu snacks recipes in tamil, madras samayal","en","26","96682","2215","171","286","hd"
"duF2iMy9d4g","Chana Dal Namkeen Recipe in Tamil | Kadalai Paruppu Fry Recipe","In this video we will see how to make Channa Dal Fry Namkeen recipe in Tamil. This crunchy and spicy snack is a perfect tea-time treat that’s both tasty and satisfying. Made by deep-frying soaked channa dal (kadalai paruppu) and tossing it with flavorful Indian spices, this namkeen is a popular homemade snack enjoyed by all age groups. It has the perfect combination of crispiness, spice, and saltiness, making it hard to stop with just one bite! Channa dal fry is a classic Indian savory snack, often found in mixtures or served plain with a hot cup of tea or coffee. It's not only easy to prepare but also a healthier alternative to many store-bought snacks, as you can control the oil and spice levels. This snack stays fresh for several days when stored in an airtight container, making it a great option for festivals, travel, or just regular snacking. #namkeen #homemadesnack #chanadalfry  Friends, please do try this channa dal fry namkeen recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: 1 cup Channa Dal / Kadalai Paruppu / Yellowsplit Pea 1/2 tsp Baking Soda 1/2 tsp Salt Oil for Frying For Seasoning: Curry leaves 1/2 tsp Chilli powder 1/2 tsp Chat masala 1/2 tsp Salt or as required","2025-05-16T05:30:30Z","https://i.ytimg.com/vi/duF2iMy9d4g/sddefault.jpg","channa dal fry recipe in tamil, kadalai paruppu namkeen, snack recipe in tamil, tea time snack in tamil, fry snack in tamil, homemade indian snacks, tamil namkeen recipe, evening tea snack","en","26","78174","1705","119","254","hd"
"aJ2bMo9ERWI","Creamy Watermelon Ice Kulfi","In this video, we will see how to make Creamy Watermelon Ice Kulfi, a refreshing and delicious summer treat! This homemade watermelon kulfi is the perfect combination of fruity freshness and creamy indulgence, making it an irresistible dessert for hot days. Made with juicy watermelon, rich milk, and a touch of sweetness, this watermelon ice cream kulfi is smooth, flavorful, and incredibly easy to prepare. If you're looking for a unique kulfi recipe or a fun way to enjoy watermelon, this is the perfect dessert for you! Whether it's for a family gathering, a summer party, or just a cool evening treat, this watermelon popsicle kulfi will be a hit with both kids and adults. The natural sweetness and vibrant color of watermelon make this kulfi not only tasty but also visually appealing. #popsicle #kulfi  Friends, do try this Creamy Watermelon Ice Kulfi recipe at home and share it with your friends and family. Don’t forget to leave your feedback in the comments below. Stay cool and enjoy this refreshing summer dessert! Ingredients: Makes 4 Watermelon Ice Kulfi 1 cup Milk 1/2 cup Condensed Milk 1 cup Watermelon Pulp","2025-05-14T05:30:00Z","https://i.ytimg.com/vi/aJ2bMo9ERWI/sddefault.jpg","watermelon ice cream, summer special recipe, homemade ice cream, watermelonkulfiintamil, kulfirecipeintamil, watermeloniceintamil, summerrecipeintamil, easykulfiintamil, sweetrecipeintamil, homemadeicecreamintamil","en","26","161917","3225","203","191","hd"
"kPcjbc8e6pQ","Punugulu Recipe in Tamil | Crispy Evening Snack with leftover Dosa Batter","In this video we will see how to make Punugulu recipe in Tamil. Punugulu is a popular South Indian evening snack that’s crispy on the outside and soft on the inside, perfect to enjoy with a cup of hot tea or coffee! Made using leftover idli or dosa batter, this quick and tasty snack is a great way to turn your everyday ingredients into something truly delightful. These golden, crunchy fritters are flavored with simple spices and herbs, making every bite burst with flavor. Punugulu is a favorite street food in Andhra and Tamil Nadu, and now you can recreate that same taste right in your home kitchen. Whether you're hosting guests or just craving something crispy and spicy, this recipe is your go-to choice. Serve it hot with coconut chutney or spicy tomato chutney. #punugulurecipe #punugulu #punuguludosabatter Friends, please do try this punugulu recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: 2 cup Dosa Batter 1/2 cup Maida 1/4 cup Onion 1/4 cup Coriander leaves 1 green Chilli 1 tsp Cumin seeds 1/8 tsp Baking Soda Salt as required  Water if needed to correct the batter consistency Oil for frying","2025-05-09T05:30:32Z","https://i.ytimg.com/vi/kPcjbc8e6pQ/sddefault.jpg","punugulu recipe, punugulu with dosa batter, punugulu recipe in tamil, easy tiffin recipe in tamil, tea time snack in tamil, south indian snacks in tamil, idli batter recipe in tamil, crispy fritters in tamil, tamilnadu snack recipes, quick snack recipes in tamil, madras samayal","en","26","194999","3033","136","180","hd"
"IdlGBrDvUc0","Bakery Style Tea Cake Recipe in Tamil | Sponge Cake Recipe in Tamil","In this video we will see how to make Bakery style Tea Cake recipe in Tamil. This soft, fluffy, and buttery tea cake is a classic bakery favorite that pairs perfectly with your evening tea or coffee. Baked to golden perfection, this cake has a tender crumb and rich flavor, just like the ones you get in your favorite local bakery. Whether you're making it for a cozy snack at home or to impress guests, this tea cake recipe is simple, foolproof, and absolutely delicious. The best part about this bakery-style tea cake is its versatility—it can be enjoyed plain or topped with nuts, fruits, or even a dusting of powdered sugar. The mild sweetness and soft texture make it a great option for kids and adults alike. If you’ve been craving that nostalgic taste of bakery tea cakes from your childhood, this recipe is sure to bring back sweet memories. #teacake #cakerecipeintamil #spongecake  Friends, please do try this tea cake recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: 1/2 cup Butter (100) 1 cup Sugar (200g) 2 large Eggs 1.5 cup Maida (185g) 1.5 tsp Baking powder 1/4 tsp Salt 1/4 cup Curd 1/4 cup Milk 1.5 tsp Vanilla extract Bake at 350F/175C for 26-27 min  (7 inch pan)","2025-05-07T05:30:15Z","https://i.ytimg.com/vi/IdlGBrDvUc0/sddefault.jpg","teacake, tea cake recipe, easy cake recipe, tea cake recipe in tamil, bakery tea cake in tamil, eggless cake in tamil, tamil cake recipes, easy cake recipe in tamil, soft tea cake in tamil, bakery recipes in tamil, simple baking in tamil, madras samayal","en","26","207864","3839","237","343","hd"
"3KsmAgm04Ok","Tomato Pulao Recipe in Tamil | Lunchbox Recipe in Tamil","In this video we will see how to make Tomato Pulao recipe in Tamil. This flavorful and aromatic Tomato Pulao is a quick and delicious one-pot meal that’s perfect for lunch boxes, family dinners, or even festive occasions. Made with ripe, juicy tomatoes, fragrant spices, and basmati rice, this pulao brings together the perfect balance of tanginess and warmth in every bite. The soft grains of rice infused with tomato masala make it a comforting and satisfying dish for all ages. Tomato Pulao is not only easy to prepare, but also very versatile. You can serve it with simple curd, raita, or even a spicy gravy for a wholesome and fulfilling meal. It’s a wonderful choice for busy weekdays when you want to prepare something tasty yet uncomplicated. This South Indian style pulao carries the traditional flavors and is sure to be a hit with your family. #tomatopulao #tomatopulav #varietyricerecipesintamil  Friends, please do try this Tomato Pulao recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients  3 large Tomatoes (350g) few mint and coriander leaves 2 tbsp Oil 2 tbsp Ghee 2 Bay leaves 2 Cinnamon 3 Cloves 3 Cardamom 2 star anise 10 pepper 1/2 tsp Fennel seeds 1 Onion 2 green Chillies 2 tsp Ginger handful Mint and Coriander leaves 10 Cashews 1/2 tsp Garam masala 1 tsp Coriander powder 1 tsp Chilli powder required Salt (little greater than 1.5 tsp) 1 cup Water 1/2 cup Coconut Milk 1 cup Basamati Rice (200g)","2025-05-02T06:35:50Z","https://i.ytimg.com/vi/3KsmAgm04Ok/sddefault.jpg","tomato pulao recipe, variety rice recipe, tomato pulao in tamil, lunch box recipe in tamil, rice special in tamil, south indian recipes in tamil, veg rice recipe in tamil, one pot recipe in tamil, madras samayal, variety rice recipe in tamil","en","26","175778","4014","193","307","hd"
"0JgHU_rWm1g","Cham Cham Recipe in Tamil | Bengali Milk Sweet Recipe in Tamil","In this video we will see how to make Cham Cham recipe in Tamil. Cham Cham, also known as Chomchom, is a traditional Bengali sweet that is soft, juicy, and absolutely delightful! Made from fresh chenna (paneer), this sweet is soaked in sugar syrup and stuffed or garnished with a touch of khoya or coconut, making it rich, flavorful, and perfect for festive occasions. The soft, spongy texture combined with the light sweetness makes Cham Cham a favorite for all sweet lovers. Cham Cham is one of the most loved Indian sweets and is commonly prepared during festivals like Diwali, Durga Puja, and special family gatherings. Its vibrant appearance and melt-in-the-mouth texture make it stand out among traditional milk sweets. It is similar to Rasgulla but with an added twist of creamy stuffing and a richer finish. #chamcham #sweetrecipesintamil #festivalsweetrecipe  Friends, please do try this Cham Cham recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients 2 cup Milk (500ml) 1 tbsp Vinegar 1/2 cup Water 1/5 cup Sugar 1.5 cup Water 4-5 Cardamom","2025-04-30T05:30:00Z","https://i.ytimg.com/vi/0JgHU_rWm1g/sddefault.jpg","cham cham recipe, cham cham sweet in tamil, how to make cham cham in tamil, milk sweet in tamil, indian sweets in tamil, tamil festival recipes, tamil homemade sweets, how to make cham cham at home, milk sweet recipe, bengali sweets in tamil, madras samayal, sweet recipes in tamil","en","26","254822","3432","232","485","hd"
"GULgs3XdQsU","Mango Panna Cotta Recipe in Tamil | Dessert Recipes in Tamil","In this video we will see how to make Mango Panna Cotta recipe in Tamil. In this recipe we are going to make our own cream layer from scratch instead of store bought cream. This Mango Panna Cotta is a smooth, rich and creamy dessert with the tropical sweetness of ripe mangoes, making it a perfect summer treat! With its elegant layers and velvety texture, this dessert not only looks beautiful but also melts in your mouth with every bite. The fresh mango puree adds a fruity burst of flavor that balances perfectly with the soft and delicate cream base. This Italian-inspired dessert is simple to make and requires just a few ingredients, yet delivers a luxurious experience. Whether you're hosting a dinner party or just want to impress your family with something special, Mango Panna Cotta is a wonderful choice. Mango Panna Cotta is also great for festivals and celebrations, offering a refreshing twist to traditional sweets. The combination of mango and cream is truly irresistible, and the silky finish makes it a favorite among both kids and adults alike. #mangopannacotta #pannacottarecipe #pannacotta  Friends, please do try this Mango Panna Cotta recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: For the Mango Layer 1 tsp gelatin (or Agar agar) (3 g) 2 tbsp Water 3 large Mangoes (1.5 cup pulp) 1/4 cup Sugar  2-3 tbsp Water For the Cream layer: 3 cup Milk (reduce to 1 cup) (or 1/2 cup Milk + 1/2 cup Cream) 1 tsp gelatin (or Agar agar) (3 g) 2 tbsp Water 1/4 cup Sugar  2-3 tbsp Water 1/4 tsp Vanilla extract or Cardamom powder","2025-04-25T05:30:05Z","https://i.ytimg.com/vi/GULgs3XdQsU/sddefault.jpg","mango panna cotta, panna cotta recipe in tamil, mango dessert recipe, panna cotta tamil, mango italian sweet, creamy fruity dessert, mango sweets in tamil, summer desserts in tamil, dessert recipes in tamil, madras samayal","en","26","277271","5221","208","367","hd"
"8sdg7-IGP1U","Karamani Kuchi Recipe in Tamil | Black Eyed Peas Snack Recipe in Tamil","In this video we will see how to make Karamani Kuchi recipe in Tamil. This snack recipe is a much-loved snack in Tamil households, especially during festivals and special occasions. Made with black-eyed beans (karamani), this dish has a unique texture and natural sweetness that’s both healthy and satisfying. The soft, chewy interior and crispy outer layer make it a delightful treat for all age groups. Karamani Kuchi is not only delicious but also packed with protein and nutrients, making it a great choice for guilt-free snacking. The flavor of karamani is mild, and when deep-fried to perfection, the result is a crisp golden treat that’s hard to resist. Whether you’re celebrating a special day or just craving something traditional and homemade, this Karamani Kuchi recipe is a perfect tea time snack for evenings. Friends, please do try this Karamani Kuchi recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: 1/2 cup Karamani (black-eyed peas) 1-1.25 cup Water 1 tbsp Oil 1 Onion 1 tsp Chilli powder 1/2 tsp Coriander powder 1/2 tsp Cumin powder 1/4 cup chickpea flour 2 medium potatoes Coriander leaves Salt as required bread crumbs for coating 1-2 tbsp Maida if required Oil for pan frying","2025-04-23T05:47:20Z","https://i.ytimg.com/vi/8sdg7-IGP1U/sddefault.jpg","karamani kuchi, karamani kuchi recipe, karamani kuchi in Tamil, karamani recipe in tamil, tamil festival recipes, tamil tea time snack, snack recipes in tamil, madras samayal","en","26","202346","3126","241","383","hd"
"UhD7x165aoA","Chicken Lasagna Recipe in Tamil","In this video we will see how to make Chicken Lasagna recipe in Tamil. This delicious and cheesy Chicken Lasagna is the ultimate comfort food, layered with juicy chicken, flavorful tomato sauce, creamy béchamel, and gooey melted cheese. Every bite is rich and satisfying, making it the perfect dish for family dinners, special occasions, or weekend indulgence! Homemade lasagna might sound complicated, but with this simple and clear Tamil recipe, you’ll find it easy and enjoyable to prepare. The layers of pasta sheets soaked in flavorful sauces and seasoned chicken come together to create a mouthwatering dish that’s sure to impress your loved ones. Whether you’re a fan of Italian cuisine or just want to try something new, this recipe is a must-try for food lovers. This Chicken Lasagna recipe can be made ahead and baked just before serving, making it ideal for gatherings or parties. Serve it with garlic bread or a fresh salad for a complete meal that everyone will love. The cheesy top and the perfectly baked layers inside make this dish a real showstopper! Friends, please do try this Chicken Lasagna recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: For the Pasta sauce: 1 kg red Tomatoes 1 tbsp Oil 2 tsp grated Garlic 1-2 tsp Sugar 1 tsp Salt 2 tsp Italian seasoning or 2.5 cup readymade pasta sauce For the Cream filling: 4 cup Milk 4 tbsp Lemon juice 1/4 tsp Salt 1/4 tsp Pepper 1/4 cup cream 1 Egg For the Chicken : 450g Chicken without bones 1 tbsp Oil 1 tsp Garlic 1 Onion 1.5 tsp Chilli powder 1 tsp Coriander powder 1/2 tsp Cumin powder 1/4 tsp pepper required Salt 2 cup Mozzarella Cheese (250g) 6 lasagna sheet coriander leaves","2025-04-18T05:37:34Z","https://i.ytimg.com/vi/UhD7x165aoA/sddefault.jpg","chicken lasagna, chicken lasagna in tamil, lasagna recipe in tamil, baked pasta recipe, italian recipe in tamil, chicken pasta bake, tamil non veg recipe, easy chicken lasagna, lasagna without oven, madras samayal","en","26","248160","4247","172","606","hd"
"oH4uIG__Gm4","Masala Bread Toast Recipe in Tamil | Bread Recipes in Tamil","In this video, we will see how to make Masala Bread Toast recipe in Tamil. This spicy and flavorful bread toast is the perfect option for a quick breakfast, evening snack, or even a light dinner. Loaded with sautéed vegetables and simple spices, this toast is crispy on the outside and packed with delicious masala flavor on the inside. This Masala Bread Toast is a street-style favorite that can be made easily at home with pantry staples. It’s a fantastic way to transform plain bread into a satisfying dish that’s sure to please both kids and adults. The combination of soft veggies, a hint of spice, and buttery toasted bread makes it irresistible every single time. Whether you're running late for work or just want a quick and easy meal, this recipe will come in handy. You can customize the masala to your taste and even add cheese for an extra treat. Serve it hot with ketchup or chutney and enjoy the comforting flavors of this quick and easy toast. #masalabread #breadtoastrecipe #breadrecipeintamil  Friends, please do try this Masala Bread Toast recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: Makes 6 paneer masala bread toast 1/4 cup Chickpea flour 1/4 cup Rice flour 1/2 Onion Curry leaves Coriander leaves 1/2 tsp Ginger paste 1 Green Chilli 1/4 tsp Garam masala 1/2 tsp Coriander powder 1/2-3/4 tsp Chilli powder 1 tsp Sesame seeds 1/2 cup grated Paneer Salt as required Water as required Oil (3-4 tsp / slice)","2025-04-16T05:30:34Z","https://i.ytimg.com/vi/oH4uIG__Gm4/sddefault.jpg","masala bread toast recipe, bread toast tamil recipe, bread toast in tamil, masala bread toast, bread toast recipe in tamil, easy breakfast recipe, bread masala recipe, tamil toast recipe, indian toast recipe, masala toast street food, bread toast for kids, spicy bread toast, quick evening snacks, madras samayal","en","26","648574","11143","358","240","hd"
"wWDDiyM_FRA","Paasiparuppu Payasam Recipe in Tamil | இனிய தமிழ் புத்தாண்டு நல்வாழ்த்துக்கள்","In this video, we will see how to make Paasiparuppu Payasam recipe in Tamil. This traditional South Indian dessert is a festive favorite, especially during Tamil New Year, Pongal, and other special occasions. Made with moong dal (paasiparuppu), jaggery, and creamy coconut milk, this payasam is rich, delicious, and full of authentic flavor. The subtle nuttiness of roasted moong dal paired with the natural sweetness of jaggery gives this payasam a comforting taste that’s both nostalgic and satisfying. The texture is smooth and creamy, and it’s delicately flavored with cardamom and garnished with ghee-roasted cashews and raisins. It’s the perfect way to end a festive meal or to treat yourself to something wholesome and sweet. Whether you're celebrating a festival or just in the mood for a cozy homemade dessert, this Paasiparuppu Payasam is sure to bring joy to your table. It’s simple to make, requires minimal ingredients, and tastes absolutely divine! #pasiparuppupayasam #payasam #payasamintamil  Friends, please do try this Paasiparuppu Payasam recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: 1/2 cup Moong Dal (100g) 1.5 cup Water 1.5 cup grated Coocnut 1/2+3/4+3/4 cup Water 1 cup+2 tbsp Jaggery  3/4 cup Water 1-2 tbsp Ghee 2 tbsp Coconut chunks 10 Cashews 1/4 tsp Cardamom powder","2025-04-11T05:30:35Z","https://i.ytimg.com/vi/wWDDiyM_FRA/sddefault.jpg","paasiparuppu payasam, payasam recipe in tamil, sweet recipe in tamil, moong dal payasam, jaggery payasam, traditional payasam recipe, pongal sweet recipe, tamil festival sweet, paasiparuppu dessert, easy payasam recipe, madras samayal, pasi paruppu payasam","en","26","95665","2175","123","294","hd"
"BVfkRK2whWo","Pineapple Halwa Recipe in Tamil","In this video, we will see how to make Pineapple Halwa recipe in Tamil. This pineapple halwa is a delicious South Indian-style sweet that perfectly balances the natural tanginess of fresh pineapple with the rich, sweet flavors of ghee and sugar. Made from scratch using simple ingredients, this halwa is soft, glossy, and bursting with tropical flavor.The juicy pineapple pieces add a refreshing twist to the traditional halwa recipe, making it a unique treat that’s ideal for festive occasions, special gatherings, or as a quick dessert to satisfy your sweet cravings. The rich aroma of cooked pineapple combined with the texture of halwa gives this dish an irresistible appeal, making it a hit among both kids and adults. Whether you’re a fan of fruit-based desserts or looking for a new sweet dish to try, this pineapple halwa is sure to impress. The vibrant color and melt-in-the-mouth texture make it a festive favorite, and it's incredibly easy to prepare at home with minimal effort. #pineapplehalwa #halwarecipeintamil #pineapplerecipe  Friends, please do try this pineapple halwa recipe at home and enjoy it with your loved ones. Don’t forget to share your feedback in the comments below. All the best and happy cooking! Ingredients: 1/2 cup Rava 1 cup Water 1 cup pineapple puree 1 cup Water 1.25 cup Sugar 8-10 tbsp ghee cashews","2025-04-09T05:30:05Z","https://i.ytimg.com/vi/BVfkRK2whWo/sddefault.jpg","pineapple halwa, halwa recipe in tamil, sweet recipe in tamil, pineapple dessert, Indian halwa recipe, South Indian sweet, easy halwa recipe, traditional sweet in tamil, madras samayal, pineapple recipes in tamil","en","26","100101","2502","138","320","hd"
"Wy4hRcNasBE","Homemade Rice Noodles Recipe in Tamil | Noodles from Rice Flour | Restaurant Style Noodles at Home","In this video, we will see how to make Homemade Rice Noodles with Chili Oil Recipe in Tamil. This dish is a perfect combination of soft, silky rice noodles coated in a flavorful, spicy chili oil that adds the right amount of heat and aroma. Made from scratch, these fresh rice noodles are light, chewy, and pair beautifully with the rich, fragrant homemade chili oil. If you love spicy noodles and enjoy trying new, simple, and delicious homemade recipes, this rice noodles with chili oil is a must-try! Whether you’re looking for a quick meal, a comforting dish, or an easy recipe to impress your family, this homemade rice noodles recipe will surely be a favorite. The best part? It’s gluten-free, easy to customize, and packed with bold flavors that make every bite absolutely irresistible. #homemadenoodles #ricenoodles #noodlesrecipeintamil  Friends, do try this Rice Noodles with Chili Oil recipe at home and share it with your friends and family. Also, don’t forget to leave your feedback in the comments below. Enjoy this spicy, flavorful delight and happy cooking! Ingredients: To make Rice Noodles: 1 cup Rice flour 1/2 cup Tapioca starch 1/2 tsp Salt 2 tsp Oil Water ( little more than 1.5 cup) Oil for greasing the plate For making Chilli Oil: 1 tbsp Chilli flakes 1 tbsp Kashmiri chilli flakes 1 tsp kashmiri chilli powder 1 tsp Coriander powder 1/2 tsp Garam masala 1 tsp Sugar 1 tsp Salt 1 tsp Sesame seeds 1 tbsp Soy sauce 2 tsp Vinegar 2-3 tsp chopped Garlic 1 tsp ginger paste 1/4 cup Hot Oil For making sauce Noodles: 2 tbsp Oil 2 tsp chopped garlic 1 tsp chopped Ginger 1/2 Onion Carrot, Capsicum, Cabbage 2 tsp Chilli sauce 2 tsp Tomato sauce 2 tsp Soy sauce 1/4 tsp pepper powder Salt as required spring Onion","2025-04-04T05:30:14Z","https://i.ytimg.com/vi/Wy4hRcNasBE/sddefault.jpg","homemade noodles, homemade noodles recipe, rice noodles recipe, noodles from scratch, how to make noodles, noodles recipe in tamil, homemade noodles recipe in tamil, rice noodles recipe in tamil, madras samayal, restaurant style noodles recipe","en","26","277295","4285","239","599","hd"
"q8jJm0lSVGw","Potato masala Stuffed Capsicum Bajji Recipe in Tamil | குடைமிளகாய் பஜ்ஜி","In this video, we will see how to make Potato Masala Stuffed Capsicum Bhaji, a crispy and flavorful snack that is perfect for any occasion! This stuffed capsicum bajji features a delicious filling made with spiced potato masala, coated in a crispy, golden gram flour batter, and deep-fried to perfection. The combination of soft and flavorful potato filling with the crunchy exterior makes this dish absolutely irresistible. Whether you’re looking for an evening snack, a tea-time treat, or a special dish for a festive gathering, this stuffed bell pepper bhaji is a must-try! This capsicum bhaji is a unique twist on the classic aloo bajji and adds a delicious crunch with every bite. The flavorful potato stuffing is well-balanced with aromatic spices, making it an ideal street-style snack. It pairs perfectly with chutney or a hot cup of tea, making it a favorite during monsoons and winter evenings. You can also prepare this easy potato stuffed bajji for parties or special occasions, or during family gatherings. #capsicumbhaji #stuffedcapsicumrecipe #potatostuffedbhaji Friends, do try this Potato Masala Stuffed Capsicum Bhaji at home and enjoy it with your loved ones. Don’t forget to share your feedback in the comments below. All the best and happy cooking! Ingredients: 1 large Capsicum 2 tbsp Oil mustard seeds 1/2 tsp cumin seeds 1/2 Onion 1 tsp ginger 2 green chillies curry leaves 1/2 tsp chilly powder 2 large Potatoes salt as required handful coriander leaves For bhaji batter: 1 cup chickpea flour 1/4 cup Rice flour 1.5-2 tsp chilli powder 1/2 tsp Asafoetida pinch of baking soda Salt as required Water as required","2025-04-02T05:33:00Z","https://i.ytimg.com/vi/q8jJm0lSVGw/sddefault.jpg","capsicum bajji, capsicum bajji recipe in tamil, bajji recipe in tamil, stuffed capsicum bajji, stuffed bajji recipe, madras samayal, snacks recipe in tamil, capsicum recipe in tamil","en","26","103302","2159","151","298","hd"
